,time_of_insert,time_of_merge,time_of_quick,time_of_heap,time_of_counting
43,0.001996755599975586,0.000997781753540039,0.0,0.0,0.0029952526092529297
44,0.001996755599975586,0.0009982585906982422,0.0,0.0,0.003993511199951172
45,0.001996755599975586,0.0009984970092773438,0.0009982585906982422,0.0,0.0039937496185302734
46,0.002995014190673828,0.0,0.0,0.0009984970092773438,0.0029952526092529297
47,0.0019969940185546875,0.0009982585906982422,0.0009987354278564453,0.0,0.00399327278137207
48,0.0029952526092529297,0.0009982585906982422,0.0005574226379394531,7.271766662597656e-05,0.0029273033142089844
49,0.001996755599975586,0.0,0.0,0.0009984970092773438,0.0029952526092529297
50,0.001996755599975586,0.0,0.0,0.0,0.003993988037109375
51,0.002994537353515625,0.0009984970092773438,0.0009984970092773438,0.0,0.004070281982421875
52,0.0039937496185302734,0.0009984970092773438,0.0009980201721191406,0.0,0.0039937496185302734
53,0.0039937496185302734,0.0009984970092773438,0.0009980201721191406,0.0,0.003993988037109375
54,0.0029952526092529297,0.0009987354278564453,0.0,0.0,0.00399327278137207
55,0.002995729446411133,0.0009980201721191406,0.0,0.0,0.0039937496185302734
56,0.0039937496185302734,0.0009980201721191406,0.0009982585906982422,0.0,0.003027677536010742
57,0.003993988037109375,0.000997781753540039,0.0009989738464355469,0.0,0.003993511199951172
58,0.0039937496185302734,0.0009984970092773438,0.0009982585906982422,0.0,0.003993988037109375
59,0.003993511199951172,0.0010335445404052734,0.0009894371032714844,0.0,0.0039937496185302734
60,0.003993511199951172,0.0009984970092773438,0.0,0.0,0.0039937496185302734
61,0.0039937496185302734,0.0009984970092773438,0.0009982585906982422,0.0,0.003993511199951172
62,0.003993511199951172,0.0009984970092773438,0.0,0.0,0.004027605056762695
63,0.0049839019775390625,0.0009982585906982422,0.0,0.0,0.004034996032714844
64,0.0039937496185302734,0.0009982585906982422,0.0006337165832519531,0.0,0.00389862060546875
65,0.004992008209228516,0.0009982585906982422,0.0,0.0009987354278564453,0.003993511199951172
66,0.004992008209228516,0.0009982585906982422,0.0009984970092773438,0.0,0.00399327278137207
67,0.004992246627807617,0.0009982585906982422,0.0,0.0,0.003993988037109375
68,0.004992008209228516,0.0015664100646972656,0.0,0.0,0.003993511199951172
69,0.00506138801574707,0.0009982585906982422,0.0009982585906982422,0.0,0.003993511199951172
70,0.005990266799926758,0.0010020732879638672,0.0,0.0,0.0039937496185302734
71,0.005990266799926758,0.0009982585906982422,0.0009984970092773438,0.0,0.003993511199951172
72,0.006989002227783203,0.0009982585906982422,0.0,0.0,0.003993511199951172
73,0.0069887638092041016,0.0009984970092773438,0.0,0.0,0.003993511199951172
74,0.0069887638092041016,0.0009984970092773438,0.0009982585906982422,0.0,0.0045125484466552734
75,0.006498098373413086,0.0019965171813964844,0.0009989738464355469,0.0,0.00399327278137207
76,0.007020235061645508,0.00099945068359375,0.000997304916381836,0.0,0.0039865970611572266
77,0.006498098373413086,0.0009980201721191406,0.0009984970092773438,0.0,0.003993511199951172
78,0.006988525390625,0.0009982585906982422,0.0009982585906982422,0.0009982585906982422,0.0039937496185302734
79,0.007987499237060547,0.0019965171813964844,0.0009984970092773438,0.0,0.0039937496185302734
80,0.00803232192993164,0.0019969940185546875,0.0009984970092773438,0.0,0.0039937496185302734
81,0.008034467697143555,0.0009984970092773438,0.0,0.0,0.003993511199951172
82,0.007993698120117188,0.0009984970092773438,0.0,0.0,0.004992246627807617
83,0.008992195129394531,0.0009918212890625,0.0009984970092773438,0.0,0.004031658172607422
84,0.008985519409179688,0.001997232437133789,0.0009980201721191406,0.0,0.0039937496185302734
85,0.008514404296875,0.0009758472442626953,0.0,0.0,0.003993511199951172
86,0.008985757827758789,0.0015687942504882812,0.0,0.0,0.003993511199951172
87,0.008985519409179688,0.0009984970092773438,0.0009965896606445312,0.0,0.0039937496185302734
88,0.008985519409179688,0.0009982585906982422,0.0009987354278564453,0.0,0.0039937496185302734
89,0.010010957717895508,0.0009980201721191406,0.0009987354278564453,0.0,0.004019737243652344
90,0.008985757827758789,0.0009984970092773438,0.0009982585906982422,0.0,0.003993988037109375
91,0.009493350982666016,0.0009982585906982422,0.0009982585906982422,0.0,0.003993511199951172
92,0.010982513427734375,0.0015058517456054688,0.0009982585906982422,0.0,0.003993511199951172
93,0.010021686553955078,0.0010418891906738281,0.0009984970092773438,0.0,0.003993511199951172
94,0.010015249252319336,0.001996755599975586,0.0009987354278564453,0.0,0.0039937496185302734
95,0.011055231094360352,0.0019965171813964844,0.000997781753540039,0.0,0.003994464874267578
96,0.010982513427734375,0.0009984970092773438,0.0009982585906982422,0.0,0.003993511199951172
97,0.010982513427734375,0.0019969940185546875,0.0009980201721191406,0.0,0.0039937496185302734
98,0.01102447509765625,0.0009982585906982422,0.0009987354278564453,0.0009982585906982422,0.00399327278137207
99,0.011980772018432617,0.0019969940185546875,0.000997781753540039,0.0,0.004025936126708984
100,0.012018442153930664,0.001996755599975586,0.0009987354278564453,0.0,0.0039937496185302734
101,0.010982513427734375,0.0019965171813964844,0.001519918441772461,0.0,0.003983736038208008
102,0.01248931884765625,0.0019969940185546875,0.0019965171813964844,0.0,0.0039937496185302734
103,0.013977527618408203,0.0019969940185546875,0.001996755599975586,0.0,0.00399327278137207
104,0.012979507446289062,0.0009989738464355469,0.0009982585906982422,0.0,0.003993034362792969
105,0.013977289199829102,0.001996755599975586,0.0019969940185546875,0.0,0.003993511199951172
106,0.013978004455566406,0.001996755599975586,0.0019965171813964844,0.0,0.003993511199951172
107,0.013977766036987305,0.0009982585906982422,0.0009982585906982422,0.0,0.004991769790649414
108,0.013977527618408203,0.001996755599975586,0.0009984970092773438,0.0009984970092773438,0.003993511199951172
109,0.013977766036987305,0.0019965171813964844,0.0009984970092773438,0.0,0.003993511199951172
110,0.014975786209106445,0.0019969940185546875,0.0009984970092773438,0.0,0.004991769790649414
111,0.016065120697021484,0.001001119613647461,0.0009980201721191406,0.0,0.003993988037109375
112,0.014975309371948242,0.001997232437133789,0.0009984970092773438,0.0,0.003993511199951172
113,0.014975786209106445,0.001996755599975586,0.0019965171813964844,0.0009987354278564453,0.003993511199951172
114,0.016973018646240234,0.0019965171813964844,0.0009980201721191406,0.0009987354278564453,0.00450897216796875
115,0.01599597930908203,0.0019969940185546875,0.0005328655242919922,0.0,0.0039937496185302734
116,0.015974760055541992,0.0009984970092773438,0.0009984970092773438,0.0,0.004064321517944336
117,0.014975786209106445,0.0009987354278564453,0.0009987354278564453,0.0,0.003993511199951172
118,0.016972780227661133,0.0019969940185546875,0.0009915828704833984,0.0,0.00399327278137207
119,0.017003536224365234,0.0020074844360351562,0.0009982585906982422,0.0,0.003993511199951172
120,0.016973257064819336,0.0019965171813964844,0.0009987354278564453,0.0,0.0039937496185302734
121,0.01802992820739746,0.0019922256469726562,0.0009984970092773438,0.0,0.004065513610839844
122,0.016967296600341797,0.002007722854614258,0.0009984970092773438,0.0,0.003993511199951172
123,0.016973018646240234,0.001996755599975586,0.0010559558868408203,0.0,0.004992008209228516
124,0.01801300048828125,0.001996755599975586,0.0009992122650146484,0.0,0.003993988037109375
125,0.019079208374023438,0.0019969940185546875,0.0009984970092773438,0.0,0.003993034362792969
126,0.018970489501953125,0.0019965171813964844,0.0009980201721191406,0.0,0.003993511199951172
127,0.018970251083374023,0.0019965171813964844,0.0015628337860107422,0.0,0.0039937496185302734
128,0.020011425018310547,0.0019969940185546875,0.001997232437133789,0.0009982585906982422,0.003993034362792969
129,0.01996779441833496,0.001996755599975586,0.0009989738464355469,0.0,0.0039937496185302734
130,0.020557403564453125,0.001972198486328125,0.0009984970092773438,0.0,0.004091501235961914
131,0.020954608917236328,0.001996755599975586,0.0009982585906982422,0.0,0.0039937496185302734
132,0.020966529846191406,0.001996755599975586,0.001996755599975586,0.0,0.0039937496185302734
133,0.022053003311157227,0.002995014190673828,0.001996278762817383,0.0,0.003993034362792969
134,0.022963285446166992,0.0019965171813964844,0.0009984970092773438,0.0,0.004021406173706055
135,0.02200484275817871,0.001996755599975586,0.0019969940185546875,0.0009984970092773438,0.0039937496185302734
136,0.0229952335357666,0.001996755599975586,0.0009989738464355469,0.0,0.004059314727783203
137,0.02296304702758789,0.001996755599975586,0.002025604248046875,0.0009987354278564453,0.003993511199951172
138,0.024985790252685547,0.0019969940185546875,0.0009984970092773438,0.0,0.003993511199951172
139,0.024014711380004883,0.0029954910278320312,0.0009984970092773438,0.0,0.003993511199951172
140,0.024981260299682617,0.0029952526092529297,0.001996755599975586,0.0,0.00399327278137207
141,0.024013996124267578,0.002995014190673828,0.001997232437133789,0.0,0.004018306732177734
142,0.023990869522094727,0.0020494461059570312,0.0019969940185546875,0.0009984970092773438,0.003993511199951172
143,0.025023698806762695,0.002995014190673828,0.0009984970092773438,0.0,0.003993988037109375
144,0.025020837783813477,0.0029952526092529297,0.0019969940185546875,0.0,0.0039937496185302734
145,0.025046586990356445,0.0019965171813964844,0.0019974708557128906,0.0,0.003993511199951172
146,0.02602243423461914,0.001996278762817383,0.0019969940185546875,0.0,0.00399327278137207
147,0.026048898696899414,0.001997232437133789,0.0019969940185546875,0.0009982585906982422,0.0039937496185302734
148,0.0279848575592041,0.001996755599975586,0.001996755599975586,0.0,0.0039937496185302734
149,0.028001785278320312,0.0019965171813964844,0.001996278762817383,0.0009987354278564453,0.0039937496185302734
150,0.026556968688964844,0.001996755599975586,0.0019969940185546875,0.0,0.003993511199951172
151,0.02895379066467285,0.001996755599975586,0.001996755599975586,0.0009984970092773438,0.004050016403198242
152,0.027954816818237305,0.0030219554901123047,0.001996278762817383,0.0,0.003993988037109375
153,0.0280301570892334,0.0029952526092529297,0.0019969940185546875,0.0009984970092773438,0.003993511199951172
154,0.028981685638427734,0.0029964447021484375,0.0009982585906982422,0.0,0.0035033226013183594
155,0.030983686447143555,0.0029952526092529297,0.0019969940185546875,0.0009980201721191406,0.004992246627807617
156,0.02895331382751465,0.002995014190673828,0.0019974708557128906,0.0009982585906982422,0.004043102264404297
157,0.03107619285583496,0.001996755599975586,0.001997232437133789,0.0,0.003993511199951172
158,0.030988454818725586,0.001997232437133789,0.001997232437133789,0.0,0.0039937496185302734
159,0.030976295471191406,0.002994537353515625,0.001996755599975586,0.0,0.0039937496185302734
160,0.03306245803833008,0.001997232437133789,0.0019969940185546875,0.0,0.0039937496185302734
161,0.031981468200683594,0.0029947757720947266,0.0019969940185546875,0.0005185604095458984,0.003993988037109375
162,0.030950546264648438,0.0029952526092529297,0.0020008087158203125,0.0,0.004021883010864258
163,0.03301239013671875,0.002995014190673828,0.001996755599975586,0.0,0.0039937496185302734
164,0.03301644325256348,0.0029954910278320312,0.001996755599975586,0.0,0.00399327278137207
165,0.03402566909790039,0.0029952526092529297,0.0019969940185546875,0.0,0.003994941711425781
166,0.03499293327331543,0.003061532974243164,0.001972198486328125,0.0009982585906982422,0.004991769790649414
167,0.03501129150390625,0.0029952526092529297,0.0019893646240234375,0.0,0.003993511199951172
168,0.03449678421020508,0.002995014190673828,0.002007722854614258,0.0009984970092773438,0.0039937496185302734
169,0.03503727912902832,0.001997232437133789,0.001997232437133789,0.0009982585906982422,0.003993511199951172
170,0.03603506088256836,0.002995729446411133,0.0019965171813964844,0.0,0.003993511199951172
171,0.03905510902404785,0.0029952526092529297,0.002995729446411133,0.0,0.003993988037109375
172,0.03594231605529785,0.0036351680755615234,0.001990795135498047,0.0009984970092773438,0.004992246627807617
173,0.03793978691101074,0.002995014190673828,0.001996278762817383,0.0,0.0039937496185302734
174,0.038039445877075195,0.0029952526092529297,0.0019965171813964844,0.0,0.0039937496185302734
175,0.03902077674865723,0.0029947757720947266,0.0029952526092529297,0.0,0.003993034362792969
176,0.03700447082519531,0.0029947757720947266,0.0019969940185546875,0.0,0.003993988037109375
177,0.04004049301147461,0.002995014190673828,0.001996755599975586,0.0,0.003993988037109375
178,0.04197216033935547,0.0029952526092529297,0.0019969940185546875,0.0009984970092773438,0.004992008209228516
179,0.04103660583496094,0.0029952526092529297,0.0019969940185546875,0.0,0.0035026073455810547
180,0.040966033935546875,0.0029952526092529297,0.001996755599975586,0.0009984970092773438,0.003983974456787109
181,0.04102945327758789,0.0029947757720947266,0.002995014190673828,0.0,0.003993511199951172
182,0.04203987121582031,0.0029952526092529297,0.0029952526092529297,0.0,0.003993988037109375
183,0.04297232627868652,0.003098726272583008,0.0019969940185546875,0.0009980201721191406,0.0039937496185302734
184,0.0429532527923584,0.002995014190673828,0.0029954910278320312,0.0,0.003993988037109375
185,0.04251456260681152,0.0030059814453125,0.0029952526092529297,0.0,0.003993988037109375
186,0.04302811622619629,0.002995014190673828,0.0015101432800292969,0.0009989738464355469,0.003993511199951172
187,0.0439300537109375,0.0029952526092529297,0.001996755599975586,0.0,0.004991769790649414
188,0.043929100036621094,0.0039937496185302734,0.0019965171813964844,0.0,0.004992008209228516
189,0.045926809310913086,0.002995729446411133,0.001996755599975586,0.0009987354278564453,0.003993034362792969
190,0.0439302921295166,0.002995014190673828,0.002995014190673828,0.0,0.003993988037109375
191,0.04592633247375488,0.0029935836791992188,0.0029954910278320312,0.0,0.0039937496185302734
192,0.04500555992126465,0.0029947757720947266,0.0019969940185546875,0.0009982585906982422,0.003984212875366211
193,0.04698967933654785,0.003993511199951172,0.0019969940185546875,0.0,0.004992246627807617
194,0.049005746841430664,0.0029947757720947266,0.001996755599975586,0.0009984970092773438,0.004023075103759766
195,0.05002140998840332,0.002994537353515625,0.001996755599975586,0.0009982585906982422,0.0039942264556884766
196,0.04901432991027832,0.0030367374420166016,0.002994537353515625,0.0,0.003993511199951172
197,0.049013376235961914,0.002987384796142578,0.0029952526092529297,0.0,0.003993034362792969
198,0.05000495910644531,0.0039937496185302734,0.0019965171813964844,0.0009980201721191406,0.004035472869873047
199,0.050015926361083984,0.0039937496185302734,0.0019969940185546875,0.0009987354278564453,0.003993511199951172
200,0.051511287689208984,0.0039789676666259766,0.001996755599975586,0.0009975433349609375,0.003993988037109375
201,0.05297446250915527,0.0029954910278320312,0.001996278762817383,0.0009982585906982422,0.003993511199951172
202,0.05203723907470703,0.00399327278137207,0.0019969940185546875,0.0009982585906982422,0.004056215286254883
203,0.05242609977722168,0.00399327278137207,0.001996755599975586,0.0009980201721191406,0.003993511199951172
204,0.05291557312011719,0.0039942264556884766,0.0029952526092529297,0.0,0.003993511199951172
205,0.0509185791015625,0.0039997100830078125,0.0019969940185546875,0.0009984970092773438,0.0039942264556884766
206,0.05291581153869629,0.002994537353515625,0.002995729446411133,0.0,0.004992485046386719
207,0.052941083908081055,0.0029952526092529297,0.002991199493408203,0.0,0.0039937496185302734
208,0.053993940353393555,0.0029954910278320312,0.0029952526092529297,0.0005166530609130859,0.004975557327270508
209,0.05503082275390625,0.002995014190673828,0.002995014190673828,0.0009982585906982422,0.003993511199951172
210,0.055521488189697266,0.0029954910278320312,0.0029952526092529297,0.0009980201721191406,0.003983259201049805
211,0.05690813064575195,0.0039937496185302734,0.0019960403442382812,0.0,0.003993034362792969
212,0.05990409851074219,0.0039937496185302734,0.0029952526092529297,0.0,0.004992485046386719
213,0.05491232872009277,0.00399327278137207,0.0019965171813964844,0.0,0.00397491455078125
214,0.059903860092163086,0.002995014190673828,0.002995014190673828,0.0,0.003993511199951172
215,0.05600261688232422,0.003993511199951172,0.0029952526092529297,0.0,0.004992246627807617
216,0.0610041618347168,0.00399327278137207,0.003023862838745117,0.0,0.003986835479736328
217,0.06112384796142578,0.003993511199951172,0.0029952526092529297,0.0,0.004983663558959961
218,0.060903072357177734,0.003993511199951172,0.0029952526092529297,0.0009984970092773438,0.0039937496185302734
219,0.06012725830078125,0.00399327278137207,0.0029954910278320312,0.0,0.004992485046386719
220,0.06094980239868164,0.00399327278137207,0.0030634403228759766,0.0,0.004991769790649414
221,0.06296610832214355,0.003993511199951172,0.0030579566955566406,0.0004031658172607422,0.004508495330810547
222,0.05991411209106445,0.003993511199951172,0.0029954910278320312,0.0009980201721191406,0.003993511199951172
223,0.06389784812927246,0.003993988037109375,0.002995014190673828,0.0,0.00399327278137207
224,0.06389808654785156,0.0039937496185302734,0.0029954910278320312,0.0,0.0039920806884765625
225,0.06190133094787598,0.003993988037109375,0.0029952526092529297,0.0,0.003993511199951172
226,0.06199049949645996,0.00399327278137207,0.002993345260620117,0.0009980201721191406,0.003993988037109375
227,0.06897616386413574,0.0040361881256103516,0.002995014190673828,0.0009980201721191406,0.0040247440338134766
228,0.06699514389038086,0.0039937496185302734,0.002995014190673828,0.000997781753540039,0.003993511199951172
229,0.06499147415161133,0.0039937496185302734,0.0020923614501953125,0.0,0.004991769790649414
230,0.06498241424560547,0.003993511199951172,0.002995014190673828,0.0,0.0039865970611572266
231,0.06900715827941895,0.0039937496185302734,0.0029952526092529297,0.0,0.004992485046386719
232,0.06705212593078613,0.003993511199951172,0.003993034362792969,0.0,0.004999637603759766
233,0.06601619720458984,0.00399327278137207,0.0029947757720947266,0.0010020732879638672,0.0039937496185302734
234,0.06998777389526367,0.003993034362792969,0.0029954910278320312,0.0009980201721191406,0.003993034362792969
235,0.06996393203735352,0.004073619842529297,0.0029954910278320312,0.0009982585906982422,0.003993988037109375
236,0.06999778747558594,0.00450587272644043,0.0029952526092529297,0.0,0.004992008209228516
237,0.06789088249206543,0.003993034362792969,0.0029959678649902344,0.0,0.004992008209228516
238,0.0718846321105957,0.003993511199951172,0.0029954910278320312,0.0009982585906982422,0.004992246627807617
239,0.07388186454772949,0.004992485046386719,0.0029952526092529297,0.0009999275207519531,0.004991769790649414
240,0.07096290588378906,0.003993034362792969,0.002994537353515625,0.0009984970092773438,0.0049915313720703125
241,0.07201147079467773,0.004992008209228516,0.002995014190673828,0.0005195140838623047,0.004976749420166016
242,0.0729367733001709,0.003993511199951172,0.002995014190673828,0.0,0.003993511199951172
243,0.0770416259765625,0.00412440299987793,0.0029947757720947266,0.0,0.004992008209228516
244,0.07699394226074219,0.003993511199951172,0.002995014190673828,0.0,0.0039937496185302734
245,0.07796001434326172,0.00402069091796875,0.003993511199951172,0.0009987354278564453,0.003993988037109375
246,0.07704758644104004,0.0039937496185302734,0.0029952526092529297,0.0009851455688476562,0.003993511199951172
247,0.0759572982788086,0.003993988037109375,0.0029952526092529297,0.0,0.004095792770385742
248,0.07490801811218262,0.003987550735473633,0.0040242671966552734,0.0,0.003993034362792969
249,0.08108997344970703,0.0039937496185302734,0.0029954910278320312,0.0009980201721191406,0.003993511199951172
250,0.0760183334350586,0.00399327278137207,0.0029952526092529297,0.0,0.004992008209228516
251,0.07607030868530273,0.004992008209228516,0.0029952526092529297,0.0,0.003993034362792969
252,0.08098530769348145,0.003993511199951172,0.0039937496185302734,0.0009980201721191406,0.003993511199951172
253,0.07907366752624512,0.004991769790649414,0.0029952526092529297,0.0,0.004992485046386719
254,0.08099031448364258,0.0039937496185302734,0.002995729446411133,0.0,0.004991769790649414
255,0.08398604393005371,0.004992485046386719,0.0030303001403808594,0.0,0.003993511199951172
256,0.08206343650817871,0.004991769790649414,0.002992868423461914,0.0,0.004040956497192383
257,0.08492469787597656,0.005030393600463867,0.003993511199951172,0.000997781753540039,0.004992008209228516
258,0.0850210189819336,0.004992008209228516,0.003086566925048828,0.0009987354278564453,0.004992008209228516
259,0.08291292190551758,0.004992485046386719,0.002979278564453125,0.0,0.003993511199951172
260,0.08805251121520996,0.0049915313720703125,0.004057168960571289,0.0009975433349609375,0.003993988037109375
261,0.08796977996826172,0.0049915313720703125,0.002995014190673828,0.0,0.003993511199951172
262,0.08898329734802246,0.004992008209228516,0.003993511199951172,0.0009987354278564453,0.003976345062255859
263,0.08900618553161621,0.0039937496185302734,0.002995014190673828,0.0,0.004000186920166016
264,0.09099388122558594,0.004992008209228516,0.0029952526092529297,0.0,0.004991769790649414
265,0.09346842765808105,0.004991292953491211,0.00399327278137207,0.0009982585906982422,0.0039937496185302734
266,0.08986139297485352,0.004991769790649414,0.003993988037109375,0.0009980201721191406,0.004992961883544922
267,0.09185314178466797,0.004992008209228516,0.003993511199951172,0.0,0.004992008209228516
268,0.08985614776611328,0.004992008209228516,0.003993034362792969,0.0009982585906982422,0.004992008209228516
269,0.08686113357543945,0.004992008209228516,0.003993511199951172,0.0009906291961669922,0.003993988037109375
270,0.08686065673828125,0.004992008209228516,0.003993988037109375,0.0009987354278564453,0.0049915313720703125
271,0.09398221969604492,0.0039937496185302734,0.0039937496185302734,0.0,0.004082202911376953
272,0.0929720401763916,0.004992246627807617,0.0039937496185302734,0.0,0.00397801399230957
273,0.09194707870483398,0.00501561164855957,0.0029952526092529297,0.0,0.003993511199951172
274,0.09399199485778809,0.004992246627807617,0.004038810729980469,0.0009984970092773438,0.004991769790649414
275,0.09698033332824707,0.004991769790649414,0.00399327278137207,0.0009980201721191406,0.004992008209228516
276,0.10096931457519531,0.004992246627807617,0.004088163375854492,0.0009980201721191406,0.004992008209228516
277,0.09691739082336426,0.0045013427734375,0.003516674041748047,0.0009984970092773438,0.003993511199951172
278,0.09499287605285645,0.005026340484619141,0.0039937496185302734,0.0,0.003993988037109375
279,0.10101890563964844,0.004992246627807617,0.004570960998535156,0.0,0.003993511199951172
280,0.09700655937194824,0.004991769790649414,0.003993511199951172,0.0009982585906982422,0.004992008209228516
281,0.09996509552001953,0.004991769790649414,0.00451970100402832,0.0,0.00399327278137207
282,0.10250639915466309,0.004992246627807617,0.002995014190673828,0.0,0.004992246627807617
283,0.10483169555664062,0.004991769790649414,0.0039942264556884766,0.0009984970092773438,0.004992246627807617
284,0.0993509292602539,0.004992008209228516,0.003993511199951172,0.0009982585906982422,0.004992008209228516
285,0.10283517837524414,0.004992485046386719,0.003993511199951172,0.0009989738464355469,0.004991769790649414
286,0.1018364429473877,0.004992008209228516,0.0039942264556884766,0.0009982585906982422,0.003993988037109375
287,0.1078648567199707,0.004992246627807617,0.003993034362792969,0.0,0.004000663757324219
288,0.10601425170898438,0.004992246627807617,0.003993988037109375,0.0009987354278564453,0.004992008209228516
289,0.1049799919128418,0.004992008209228516,0.004029989242553711,0.0009982585906982422,0.0049915313720703125
290,0.11040234565734863,0.005990266799926758,0.003993988037109375,0.0009980201721191406,0.003993511199951172
291,0.10685086250305176,0.004992008209228516,0.0039937496185302734,0.0,0.0039882659912109375
292,0.10583019256591797,0.0050389766693115234,0.004513978958129883,0.0,0.00393223762512207
293,0.10798954963684082,0.004991769790649414,0.0040454864501953125,0.0,0.003993511199951172
294,0.11004328727722168,0.005990505218505859,0.0039937496185302734,0.0,0.003993511199951172
295,0.11296582221984863,0.005018472671508789,0.00399327278137207,0.0005254745483398438,0.004991769790649414
296,0.1070549488067627,0.005030155181884766,0.0029952526092529297,0.0009984970092773438,0.004991769790649414
297,0.11393332481384277,0.004991769790649414,0.0035026073455810547,0.0009987354278564453,0.005042552947998047
298,0.1090240478515625,0.005990266799926758,0.003993511199951172,0.0,0.004018545150756836
299,0.11432695388793945,0.004992485046386719,0.003993511199951172,0.0009982585906982422,0.0039942264556884766
300,0.11422848701477051,0.00499725341796875,0.004992246627807617,0.0009777545928955078,0.004991292953491211
301,0.11474967002868652,0.004994869232177734,0.003992319107055664,0.0010237693786621094,0.00397944450378418
302,0.11509513854980469,0.004992961883544922,0.003993988037109375,0.0009984970092773438,0.004992246627807617
303,0.12065768241882324,0.005550861358642578,0.003993511199951172,0.0,0.0039937496185302734
304,0.1178121566772461,0.005984067916870117,0.004992008209228516,0.0009996891021728516,0.004991292953491211
305,0.1166222095489502,0.004991292953491211,0.003993511199951172,0.0009982585906982422,0.004991054534912109
306,0.12291765213012695,0.005990028381347656,0.003993988037109375,0.0,0.0039937496185302734
307,0.11980819702148438,0.005991458892822266,0.003993034362792969,0.0,0.0039942264556884766
308,0.12080669403076172,0.005988359451293945,0.003993988037109375,0.0009980201721191406,0.004991054534912109
309,0.1164255142211914,0.005990505218505859,0.004991769790649414,0.0009958744049072266,0.004991769790649414
310,0.11980867385864258,0.005989789962768555,0.0039942264556884766,0.0,0.0039942264556884766
311,0.12380552291870117,0.005989789962768555,0.004531145095825195,0.0,0.004991769790649414
312,0.12180447578430176,0.005990028381347656,0.003993511199951172,0.0,0.0049915313720703125
313,0.12279653549194336,0.005991220474243164,0.004992485046386719,0.0009982585906982422,0.00399327278137207
314,0.12447309494018555,0.004991769790649414,0.0039997100830078125,0.0,0.003993034362792969
315,0.12579751014709473,0.005990028381347656,0.004992246627807617,0.0009984970092773438,0.00499272346496582
316,0.12879371643066406,0.0049991607666015625,0.004232168197631836,0.0,0.004992485046386719
317,0.1278071403503418,0.005990743637084961,0.004995584487915039,0.0,0.004622459411621094
318,0.13278746604919434,0.005990266799926758,0.0049915313720703125,0.0,0.0049915313720703125
